ds,dep_var,trend,season,weekday,holiday,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_16,boolean_value_18,boolean_value_19,covid.19.Infected.person_1,weather_Average.temperature..._1,weather_Total.precipitation.mm._1,weather_Daylight.hours..hours._1,Complementary.goods_1,Complementary.goods_2,Complementary.goods_3,Influencer_Post,price_16,Event,macroeconomic_indicators_1,macroeconomic_indicators_4,macroeconomic_indicators_13,macroeconomic_indicators_14,consecutive_holidays_1,consecutive_holidays_2,consecutive_holidays_3,consecutive_holidays_4,consecutive_holidays_5,consecutive_holidays_6,consecutive_holidays_7,consecutive_holidays_8,consecutive_holidays_9,consecutive_holidays_10,consecutive_holidays_11,consecutive_holidays_12,boolean_value_S_1,Influencer_big_fix_S,Influencer_small_fix_S,Yahoo_S,Yahoo_other_S,Twitter_S,Google_other_S,FB_undefined_S,FB_o36_similar_S,FB_anotherproduct_S,FB_male_other_S,FB_female_other_S,Google_listing_S,Google_Proslisting_S,Google_undefined_S,Google_youtube_S,Google_display_S,PR_I,Google_trends_1,Referral_P_1,Twitter_scrolling_increment_1,intercept,depVarHat,solID
2020/6/5,13,107.8920486,-0.134614252,-6.450660376,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.007875513,10.80952393,0,6.342738239,1.870383108,1.037230967,-4.367012377,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.043357724,0,0,8.797674106,0,0,0,0,0,0,0,0.089655733,0,0.016331101,82.48113338,17.33352349,4_1114_7
2020/6/6,9,107.926032,-0.283552049,3.495960392,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.010238167,10.54800319,0.207121668,1.487802797,2.30200998,1.296538708,-5.558015753,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.0436314,0,0,8.669227594,0,0,0,0,0,0,0,0.058803499,0,0.399685622,82.48113338,21.98247869,4_1114_7
2020/6/7,9,107.9600154,-0.441356302,12.22774447,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.005512859,9.589093805,0.015932436,6.734265291,3.107713472,1.666978339,-5.161014627,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.043820966,0,0,7.947528834,0,0,0,0,0,0,0,0.128267187,0,0.017610057,82.48113338,35.22110366,4_1114_7
2020/6/8,15,107.9939988,-0.60586971,-2.19206083,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.005119084,10.11213529,0,6.969181522,2.158134356,1.222450782,-5.161014627,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.017451323,0,0,5.884616542,0,0,0,0,0,0,0,0.076311438,0,0.000148444,82.48113338,17.85959389,4_1114_7
2020/6/9,5,108.0279822,-0.774764793,-2.675232238,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.004725308,11.11463146,0,10.17970335,2.24445973,1.222450782,-4.764013502,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.005338094,0,0,4.042502244,0,0,0,0,0,0,0,0.040187017,0,2.97E-07,82.48113338,20.04696142,4_1114_7
2020/6/10,23,108.0619656,-0.945656012,-0.24424701,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.007087962,11.41973899,0,8.69190055,2.273234855,1.111318893,-3.573010127,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.019750555,0,0,7.149103671,0,0,0,0,0,0,0,0.019054521,0,1.62E-10,82.48113338,25.36923392,4_1114_7
2020/6/11,21,108.095949,-1.116215551,-4.161504403,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.008663065,10.9402843,0.31864872,2.740689363,1.668957235,1.037230967,-5.161014627,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.031083754,0,0,8.229574757,0,0,0,0,0,0,0,0.008219249,0,2.68E-14,82.48113338,14.0195573,4_1114_7
2020/6/12,23,108.1299324,-1.28428813,-6.450660376,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.009844392,11.41973899,0.175256796,3.132216414,1.64018211,1.222450782,-5.558015753,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.104614513,0,0,8.128436607,0,0,0,0,0,0,0,0.157854562,0,1.44E-18,82.48113338,12.20655478,4_1114_7
2020/6/13,43,108.1639158,-1.44800013,3.495960392,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.009450616,9.283986275,1.131202956,0,2.043033857,1.333582671,-3.573010127,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.366981272,0,0,8.07975388,0,0,0,0,0,0,0,0.101451545,0,2.66E-23,82.48113338,20.36730049,4_1114_7
2020/6/14,38,108.1978992,-1.605858438,12.22774447,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.018507456,9.458333435,0.175256796,0,1.985483607,1.222450782,-6.947519691,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.520826603,0,0,7.862650889,0,0,0,0,0,0,0,0.174742096,0,1.80E-28,82.48113338,24.66950868,4_1114_7
2020/6/15,11,108.2318826,-1.756834677,-2.19206083,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.018901232,11.28897862,0,5.716294956,2.273234855,0.889055114,-3.573010127,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.295625765,0,0,7.312138179,0,0,0,0,0,0,0,0.101862003,0,4.58E-34,82.48113338,19.98505916,4_1114_7
2020/6/16,5,108.265866,-1.900430941,-2.675232238,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.010631943,11.11463146,0,6.264432829,2.7911871,1.741066265,-5.558015753,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.095352265,0,0,7.938213844,0,0,0,0,0,0,0,0.052887236,0,0.321941489,82.48113338,19.84152297,4_1114_7
2020/6/17,14,108.2998494,-2.036723721,-0.24424701,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.006300411,10.28648245,0,10.25800876,1.726507485,1.370626634,-4.168511814,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.028165895,0,0,8.226234957,0,0,0,0,0,0,0,0.109445351,0,0.016331101,82.48113338,25.25746137,4_1114_7
2020/6/18,4,108.3338328,-2.166383429,-4.161504403,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.016144802,9.632680595,0.063729744,0,2.014258732,1.111318893,-4.962514065,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.007801731,0,0,8.369662246,0,0,0,0,0,0,0,0.060911725,0,0.000144062,82.48113338,9.699074914,4_1114_7
2020/6/19,6,108.3678162,-2.290667759,-6.450660376,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.013782148,8.150729734,1.593243601,0,2.014258732,0.96314304,-4.168511814,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.002052113,0,0,8.417037573,0,0,0,0,0,0,0,0.030588819,0,0.331065746,82.48113338,8.352869236,4_1114_7
2020/6/20,8,108.4017996,-2.411388021,3.495960392,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.015357251,9.981374915,0,7.282403164,1.899158233,1.629934376,-6.749019128,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.000516662,0,0,8.269692061,0,0,0,0,0,0,0,0.083143807,0,0.01643194,82.48113338,23.29435673,4_1114_7
2020/6/21,12,108.435783,-2.530848555,12.22774447,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.013388373,9.545507015,0.07966218,1.096275745,1.784057734,1.741066265,-5.756516315,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.000125205,0,0,8.234291497,0,0,0,0,0,0,0,0.337927825,0,0.000144296,82.48113338,26.58760021,4_1114_7
2020/6/22,13,108.4697664,-2.65176033,-2.19206083,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.011419494,8.368663684,0.87628398,0,2.129359231,1.370626634,-5.558015753,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,2.93E-05,0,0,8.076771719,0,0,0,0,0,0,0,0.420521288,0,2.93E-07,82.48113338,10.70059662,4_1114_7
2020/6/23,21,108.5037498,-2.77713079,-2.675232238,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.012207046,9.719854175,0.095594616,2.11424608,1.899158233,1.444714561,-4.168511814,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.038811578,0,0,7.964260022,0,0,0,0,0,0,0,0.249457499,0,1.61E-10,82.48113338,13.80017025,4_1114_7
2020/6/24,29,108.5377332,-2.910132976,-0.24424701,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.021657662,9.807027755,0,1.487802797,1.927933358,1.333582671,-4.168511814,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.060068732,0,0,8.704288671,0,0,0,0,0,0,0,0.13126327,0,2.67E-14,82.48113338,16.06745779,4_1114_7
2020/6/25,15,108.5717166,-3.053957804,-4.161504403,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.018901232,8.804531584,0.462040644,0,1.870383108,1.444714561,-5.161014627,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.074876151,0,0,9.370312944,0,0,0,0,0,0,0,0.062208126,0,0.321942944,82.48113338,10.00414254,4_1114_7
2020/6/26,19,108.6057,-3.211654127,-6.450660376,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.021263886,10.76593714,0,3.836965108,1.870383108,1.185406819,-3.176009001,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.089726889,0,0,9.876731646,0,0,0,0,0,0,0,0.026813567,0,0.016331106,82.48113338,14.83592722,4_1114_7
2020/6/27,25,108.6396833,-3.38596187,3.495960392,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.022445213,11.11463146,0,2.035940669,2.100584106,1.148362856,-5.756516315,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.104033592,0,0,9.940995931,0,0,0,0,0,0,0,0.010587064,0,0.000144062,82.48113338,20.84988199,4_1114_7
2020/6/28,33,108.6736667,-3.579143959,12.22774447,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.02362654,9.676267385,0.95594616,0,2.158134356,1.296538708,-5.955016878,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.151065896,0,0,10.04152107,0,0,0,0,0,0,0,0.003850631,0,0.331065746,82.48113338,27.38425833,4_1114_7
2020/6/29,20,108.7076501,-3.792823098,-2.19206083,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.022838989,10.85311072,0,8.065457267,1.927933358,1.222450782,-6.749019128,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.219148149,0,0,9.713468641,0,0,0,0,0,0,0,0.038100372,0,0.01643194,82.48113338,19.43167875,4_1114_7
2020/6/30,29,108.7416335,-4.027829514,-2.675232238,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.021263886,10.72235035,0.493905516,0,1.726507485,1.000187004,-5.558015753,0,-89.2200432,3.250235411,-43.49233592,-1335.77339,50.94268347,1107.594081,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.370142601,0,0,9.800144984,0,0,0,0,0,0,0,0.258387901,0,0.399731032,82.48113338,12.65216821,4_1114_7
2020/7/1,18,108.7756168,-4.284065723,-0.24424701,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.02638297,10.9402843,0.669162312,0,2.043033857,0.852011151,-4.168511814,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.352797219,0,0,10.30660335,0,0,0,0,0,0,0,0.357066419,0,0.017610268,82.48113338,21.38930566,4_1114_7
2020/7/2,21,108.8096002,-4.560394057,-4.161504403,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.042133997,11.28897862,0.015932436,9.161733012,2.014258732,1.111318893,-3.573010127,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.384080789,0,0,10.48446628,0.000211654,0,0,0,0,0,0,0.42897778,0,0.400528396,82.48113338,27.59287374,4_1114_7
2020/7/3,32,108.8435836,-4.854552189,-6.450660376,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.048828183,10.37365603,0.191189232,1.331191976,1.409981112,1.185406819,-3.970011252,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.368588116,0,0,10.68287393,0.0006556,0,0,0,0,0,0,0.474580382,0,0.835673524,82.48113338,16.21654621,4_1114_7
2020/7/4,25,108.877567,-5.163101231,3.495960392,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,0,0.051584613,10.37365603,0.812554236,0.07830541,2.762411975,1.370626634,-6.550518566,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.355313786,0,0,10.7286377,0.001275279,0,0,0,0,0,0,0.267414401,0,0.961808578,82.48113338,24.16905773,4_1114_7
2020/7/5,33,108.9115503,-5.48141009,12.22774447,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.043709099,10.85311072,0.111527052,1.331191976,2.935062724,1.704022302,-8.138523066,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.367072275,0,0,10.82540526,0.002095771,0,0,0,0,0,0,0.551261333,0,0.979167792,82.48113338,57.57724853,4_1114_7
2020/7/6,51,108.9455337,-5.803678776,-2.19206083,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.040165118,10.80952393,1.290527316,0.234916231,1.985483607,1.148362856,-4.962514065,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.517291857,0,0,9.63587853,0.003062684,0,0,0,0,0,0,0.896268957,0,0.030445124,82.48113338,42.93346684,4_1114_7
2020/7/7,62,108.9795171,-6.123002239,-2.675232238,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.041740221,11.85560689,0.015932436,0.156610821,2.043033857,1.000187004,-4.168511814,0,-89.2200432,0,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,1.12545823,0,0,8.566606907,0.008406774,0,0,0,0,0,0,0.524004632,0,0.411115814,82.48113338,38.86549956,4_1114_7
2020/7/8,31,109.0135005,-6.431475054,-0.24424701,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.029533175,11.33256541,0.095594616,1.174581155,2.417110478,1.481758524,-6.15351744,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,1.216827816,0,0,9.703091784,0.013433835,0,0,0,0,0,0,0.507791744,0,0.017722013,82.48113338,44.5285321,4_1114_7
2020/7/9,45,109.0474839,-6.720336046,-4.161504403,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.08820575,10.33006924,0.446108208,0,1.899158233,1.148362856,-4.367012377,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,1.096716152,0,0,9.356285034,0.023137458,0,0,0,0,0,0,0.267086962,0,0.400575551,82.48113338,39.20859705,4_1114_7
2020/7/10,27,109.0814672,-6.980150596,-6.450660376,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.095687488,11.02745788,0.015932436,0,1.899158233,1.296538708,-5.161014627,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.867902363,0,0,8.507318018,0.035441504,0,0,0,0,0,0,0.292753647,0,0.017615979,82.48113338,34.89970846,4_1114_7
2020/7/11,41,109.1154506,-7.201027165,3.495960392,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.081117788,11.98636726,0.063729744,1.801024438,2.474660728,1.629934376,-4.764013502,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,0.862432841,0,0,7.712769304,0.052810658,0,0,0,0,0,0,0.150678715,0,0.000148453,82.48113338,47.81630521,4_1114_7
2020/7/12,55,109.149434,-7.372863308,12.22774447,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.081117788,11.33256541,0.015932436,3.758659697,2.474660728,1.741066265,-5.756516315,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,1.653816937,0,0,6.874361812,0.078769971,0,0,0,0,0,0,0.070804065,0,0.331105857,82.48113338,57.01492037,4_1114_7
2020/7/13,40,109.1834174,-7.485615366,-2.19206083,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.046465529,9.153225905,0.191189232,0.313221641,2.359560229,1.629934376,-6.15351744,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,2.194682491,0,0,6.388977127,0.095651956,0,0,0,0,0,0,0.030620608,0,0.820050389,82.48113338,36.93006379,4_1114_7
2020/7/14,55,109.2174007,-7.529585079,-2.675232238,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.056309921,9.719854175,0.191189232,0,1.899158233,1.333582671,-5.161014627,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,4.419813804,0,0,6.976034673,0.119725641,0,0,0,0,0,0,0.012249081,0,0.960379751,82.48113338,39.89412656,4_1114_7
2020/7/15,18,109.2513841,-7.495715518,-0.24424701,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.064972986,8.891705165,0.207121668,0,2.359560229,1.55584645,-4.367012377,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,2.265199503,0,0,8.869563992,0.117988341,0,0,0,0,0,0,0.004549443,0,0.030293142,82.48113338,41.86547071,4_1114_7
2020/7/16,41,109.2853675,-7.375888172,-4.161504403,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.112619842,9.022465535,0.015932436,0.07830541,2.215684605,1.333582671,-3.374509564,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,1.935845321,0,0,10.30219176,0.128263755,0,0,0,0,0,0,0.166912751,0,0.000210289,82.48113338,40.03974031,4_1114_7
2020/7/17,43,109.3193509,-7.163212654,-6.450660376,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.115376271,8.412250474,1.099338084,0,1.870383108,1.000187004,-6.15351744,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,2.190727572,0,0,11.23128238,0.148908701,0,0,0,0,0,0,0.109449194,0,0.331849578,82.48113338,36.41597334,4_1114_7
2020/7/18,31,109.3533342,-6.852300328,3.495960392,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.114194944,8.891705165,0.63729744,0,2.158134356,1.296538708,-6.15351744,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,2.358958557,0,0,11.67456597,0.149001605,0,0,0,0,0,0,0.184898602,0,0.820123541,82.48113338,48.48315633,4_1114_7
2020/7/19,50,109.3873176,-6.439513333,12.22774447,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.074029826,10.59158998,0,5.403073315,2.30200998,1.741066265,-6.749019128,0,-89.2200432,3.250235411,-44.94208045,-1332.982639,52.85954349,1108.702784,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,0,0,0,2.558669603,0,0,11.90046308,0.14062492,0,0,0,0,0,0,0.108297088,0,0.028459287,82.48113338,63.62907355,4_1114_7
